"LABID","PT","D1","D2"
"20161404","1-0-0",-1.44980803140164,-1.20336339786868
"20161405","1-0-6",-1.44980803140136,-1.20336339786872
"20161406","2-3-2",-1.44980803140094,-1.20336339786844
"20161407","11-119-0",-1.44980803140128,-1.20336339786873
"20161408","62-0-0",-1.44980803140229,-1.2033633978691
"20161409","2-3-2",-1.44980803140314,-1.20336339786967
"20161410","1-2-2",-1.44980803140124,-1.20336339786863
"20161411","1-2-2",-1.44980803140241,-1.2033633978693
"20161412","19-1-24",1.27945392805205,3.45459325707924
"20161413","4-12-7",8.34351685202402,4.35465605946376
"20161414","7-8-9",1.13498700194861,2.26358017207347
"20161415","1-2-2",-1.44980803140168,-1.20336339786892
"20161416","2-3-2",-1.44980803140316,-1.20336339786952
"20161417","2-0-2",-1.44980803140154,-1.20336339786886
"20161418","9-0-3",-1.44980803140364,-1.20336339787013
"20161419","2-4-6",-1.44980803140224,-1.20336339786911
"20161420","2-4-6",-1.44980803140201,-1.20336339786907
"20161421","23-0-0",-1.44980803140202,-1.20336339786904
"20161422","2-4-0",-0.486944587708137,-1.21771059207947
"20161423","12-0-0",-1.44980803140294,-1.20336339786957
"20161590","2-6-0",-1.44980803140133,-1.2033633978687
"20161591","2-34-44",0.518525374478657,1.01263997075329
"20161592","1-2-2",-1.44980803140195,-1.20336339786906
"20161594","1-2-2",-1.44980803140127,-1.20336339786858
"20161595","2-0-2",-1.44980803140134,-1.20336339786871
"20161596","11-0-0",-1.44980803140126,-1.20336339786865
"20161597","2-6-0",-1.4498080314009,-1.20336339786838
"20161598","0-0-2",-0.486944587708773,-1.21771059208136
"20161599","99-2-34",-1.44980803140168,-1.20336339786873
"20161600","2-0-3",-1.44980803140127,-1.20336339786858
"20161601","8-0-11",-1.47686579157849,-0.2168715481157
"20161602","8-0-11",-0.751973043254042,0.894635353442932
"20161603","11-0-0",-1.44980803140142,-1.20336339786875
"20161606","15-12-18",6.78068795120616,3.37105250965125
"20161607","2-3-2",-1.44980803140227,-1.20336339786918
"20161608","2-0-6",-1.44980803140226,-1.20336339786918
"20161609","13-11-16",8.34351685202411,4.3546560594602
"20161610","1-2-2",-1.44980803140235,-1.20336339786896
"20161611","0-26-2",-1.44980803140106,-1.2033633978685
"20161612","2-0-0",-1.4498080314012,-1.20336339786858
"20161613","13-11-16",9.65907420004235,5.42140672220416
"20161614","2-0-120",-0.486944587708882,-1.21771059208067
"20161615","2-0-2",-1.44980803140345,-1.20336339786973
"20161616","0-1-1",-0.863955476299631,1.89228392576474
"20161617","0-1-1",0.391763637565379,2.03698579472243
"20161618","24-27-28",-1.40046127818014,1.02175845304047
"20161619","4-7-7",7.73961394175853,4.74899531627047
"20161620","0-0-0",-1.44980803140129,-1.20336339786867
"20161621","4-7-7",7.59007178654853,6.232229719248
"20161622","4-7-7",7.20626634387316,4.44530512393885
"20161623","1-2-2",-1.4498080314021,-1.20336339786892
"20161624","1-2-2",-1.44980803140203,-1.20336339786897
"20161625","1-0-0",-1.44980803140158,-1.20336339786878
"20161626","2-3-2",-1.44980803140222,-1.20336339786927
"20161627","4-7-7",7.48718746214718,6.12319383763253
"20161628","2-4-6",-0.486944587708787,-1.21771059208109
"20161629","0-0-0",-1.44980803140188,-1.20336339786909
"20161630","0-0-2",-1.44980803140117,-1.20336339786852
"20161631","4-120-7",8.34351685202406,4.35465605946272
"20161632","0-0-3",-1.44980803140191,-1.20336339786897
"20161633","100-4-0",-1.44980803140221,-1.2033633978692
"20161634","24-27-28",-0.751973043243454,0.894635353440513
"20161635","2-0-2",-1.44980803140155,-1.20336339786886
"20161636","2-3-2",-1.44980803140216,-1.20336339786914
"20161637","2-0-2",-1.44980803140109,-1.20336339786855
"20161638","2-0-0",-1.44980803140203,-1.20336339786911
"20161639","0-0-0",-1.44980803140276,-1.20336339786964
"20161640","2-0-6",-1.44980803140198,-1.20336339786906
"20161641","1-0-0",-1.44980803140115,-1.20336339786859
"20161642","0-1-1",0.391763637575509,2.03698579471786
"20161643","1-2-2",-1.44980803140143,-1.20336339786863
"20161644","2-3-2",-1.44980803140185,-1.20336339786915
"20161645","3-6-5",-1.4498080314012,-1.20336339786845
"20161646","2-0-6",-1.44980803140122,-1.20336339786861
"20161647","4-31-114",7.90398001156113,3.20389815588577
"20161648","1-2-196",1.95611145681307,-1.22976948330558
"20161649","1-0-0",-1.44980803140142,-1.20336339786872
"20161650","2-4-0",-1.44980803140147,-1.20336339786871
"20161651","0-4-2",-0.200118841816508,-1.86071391434582
"20161652","1-2-2",-1.44980803140137,-1.20336339786871
"20161653","0-0-0",-1.44980803140163,-1.20336339786872
"20161654","2-3-2",-1.44980803140109,-1.20336339786847
"20161655","2-0-0",-1.4498080314018,-1.20336339786894
"20161656","24-27-28",-0.863955476299881,1.89228392576466
"20161657","2-6-0",-1.44980803140164,-1.20336339786877
"20161658","1-2-2",-1.4498080314014,-1.20336339786868
"20161659","9-0-3",-1.44980803140184,-1.203363397869
"20161660","1-2-2",-1.44980803140121,-1.20336339786848
"20161661","2-0-6",-1.44980803140136,-1.2033633978687
"20161662","2-4-6",-1.44980803140171,-1.20336339786878
"20161663","0-0-197",-1.44980803140109,-1.20336339786847
"20161664","1-2-2",-1.44980803140147,-1.20336339786874
"20161665","91-4-3",-1.44980803140117,-1.20336339786852
"20161667","2-3-2",-1.44980803140099,-1.20336339786849
"20161668","1-2-2",-1.4498080314016,-1.20336339786886
"20161669","4-7-7",6.6372333760978,3.46487380800706
"20161670","12-0-0",-1.44980803140162,-1.20336339786873
"20161671","11-0-0",-1.44980803140151,-1.20336339786879
"20161672","2-3-2",-1.44980803140091,-1.20336339786844
"20161673","0-1-1",0.391763637566702,2.03698579472117
"20161674","4-7-7",7.19432997997981,3.39211343418986
"20161675","1-4-2",-1.44980803140312,-1.20336339786958
"20161677","1-4-2",-1.44980803140324,-1.20336339786986
"20161678","78-0-0",-1.44980803140148,-1.20336339786873
"20161681","0-1-1",-0.196962606799823,3.09743108204582
"20161682","1-2-2",-1.44980803140317,-1.20336339786966
"20161683","2-3-2",-1.44980803140293,-1.20336339786947
"20161684","19-1-24",1.27945392805521,3.45459325707808
"20161686","2-0-2",-1.44980803140226,-1.20336339786905
"20161687","2-4-6",-0.486944587708004,-1.21771059207872
"20161688","0-0-2",-1.44980803140185,-1.2033633978689
"20161689","0-0-0",-1.44980803140238,-1.20336339786933
"20161690","2-0-0",-1.44980803140159,-1.20336339786886
"20161693","0-0-2",-0.486944587708201,-1.21771059207842
"20161697","4-7-7",6.63709965563483,4.67621371010406
"20161700","0-1-1",-0.400589310800078,1.94264277675422
"20161701","1-0-0",-1.44980803140101,-1.20336339786849
"20161702","1-4-2",-1.44980803140194,-1.20336339786898
"20161703","0-0-0",-1.44980803140184,-1.20336339786885
"20161704","2-0-2",-1.44980803140143,-1.20336339786874
"20161705","2-4-178",-1.44980803140204,-1.20336339786911
"20161706","78-0-0",-1.44980803140165,-1.20336339786859
"20161707","0-1-1",-0.4005893108021,1.94264277675462
"20161708","2-6-0",-1.44980803140146,-1.20336339786879
"20161709","0-2-0",-1.44980803140109,-1.20336339786847
"20161710","2-0-2",-1.4498080314015,-1.20336339786876
"20161711","24-27-28",-1.47686579157325,-0.216871548115693
"20161712","0-10-14",-1.43207760973158,0.170069394914902
"20161713","1-2-2",-1.44980803140175,-1.2033633978689
"20161714","2-4-0",-1.44980803140114,-1.20336339786857
"20161715","1-4-2",-1.44980803140293,-1.20336339786941
"20161743","2-6-0",-1.44980803140274,-1.20336339786934
"20161744","2-0-2",-1.44980803140292,-1.20336339786952
"20161745","1-0-0",-1.44980803140128,-1.20336339786863
"20161746","7-8-9",1.97792975224563,3.52591594814684
"20161747","23-0-0",-0.486944587708103,-1.21771059207884
"20161748","2-4-0",-0.486944587707842,-1.21771059207704
"20161749","17-15-18",5.34527879000818,2.94985262383514
"20161751","3-5-5",-1.4498080314016,-1.20336339786884
"20161752","0-0-2",-1.44980803140257,-1.20336339786928
"20161753","2-0-180",-1.44980803140293,-1.20336339786961
"20161754","9-4-3",-1.44980803140273,-1.20336339786933
"20161763","4-12-7",8.34351685202338,4.3546560594648
"20161764","2-3-2",-1.44980803140122,-1.20336339786862
"20161765","2-0-0",-1.44980803140226,-1.20336339786937
"20161766","0-4-23",-0.486944587707609,-1.21771059207728
"20161767","23-0-139",-1.47686579157568,-0.216871548115676
"20161768","3-5-5",-1.44980803140194,-1.20336339786905
"20161769","2-0-0",-1.44980803140192,-1.20336339786908
"20161770","11-0-0",-1.44980803140157,-1.20336339786864
"20161771","1-4-2",-1.44980803140182,-1.2033633978689
"20161772","4-7-7",7.20626634387353,4.44530512393743
"20161773","2-31-198",1.56858851349694,2.06153814717248
"20161774","2-0-2",-1.44980803140224,-1.20336339786936
"20161775","2-0-2",-1.44980803140181,-1.20336339786872
"20161776","2-0-2",-1.4498080314013,-1.20336339786869
"20161777","2-0-2",-1.44980803140105,-1.20336339786844
"20161778","1-2-59",-1.44980803140258,-1.20336339786948
"20161779","9-0-3",-1.44980803140298,-1.20336339786957
"20161780","12-0-0",-1.44980803140271,-1.20336339786924
"20161781","11-4-0",-1.44980803140217,-1.20336339786926
"20161782","0-0-124",-1.44980803140097,-1.20336339786837
"20161783","12-0-0",-1.44980803140165,-1.20336339786877
"20161784","0-0-2",-1.44980803140142,-1.20336339786873
"20161785","0-1-1",-0.10670200925359,2.1360145076332
"20161786","2-3-2",-1.44980803140105,-1.20336339786848
"20161787","1-2-2",-1.44980803140284,-1.2033633978694
"20161788","2-0-111",-1.44980803140144,-1.20336339786874
"20161789","0-10-2",-1.44980803140186,-1.20336339786866
"20161790","71-1-24",1.27945392804672,3.45459325708166
"20161791","11-0-172",-1.44980803140119,-1.2033633978686
"20161792","0-0-2",-1.44980803140309,-1.20336339786973
"20161793","13-11-16",9.6590742000421,5.42140672220634
"20161794","1-0-0",-1.44980803140257,-1.20336339786912
"20161795","2-31-198",1.13498700195177,2.26358017207107
"20161796","4-7-7",7.73961394176024,4.74899531627083
"20161797","1-2-2",-1.44980803140317,-1.20336339786967
"20161798","12-0-0",-1.44980803140114,-1.2033633978685
"20161799","2-0-120",-0.486944587708176,-1.21771059207926
"20161800","50-0-0",-1.44980803140158,-1.2033633978688
"20161801","24-27-11",-0.673426895279512,-0.0671132186990182
"20161802","1-4-2",-1.4498080314015,-1.20336339786881
"20161803","6-0-167",0.82230251549398,2.21732129518936
"20161804","11-0-172",-1.44980803140279,-1.20336339786953
"20161805","2-3-2",-1.44980803140116,-1.20336339786859
"20161806","4-7-7",8.34351685202465,4.35465605946097
"20161807","24-27-28",5.60543954495248,5.48821033365853
"20161808","17-7-8",4.43709381637019,4.03161068792475
"20161809","1-4-2",-1.44980803140345,-1.20336339786986
"20161810","71-1-24",1.27945392805213,3.45459325707932
"20161811","2-0-0",-1.44980803140119,-1.20336339786862
"20161812","0-0-17",-1.44980803140122,-1.20336339786863
"20161813","1-4-2",-0.486944587707676,-1.21771059207756
"20161814","0-10-2",-1.44980803140135,-1.20336339786869
"20161815","24-27-13",1.27945392805133,3.45459325708029
"20161816","1-0-0",-1.44980803140155,-1.2033633978688
"20161817","0-1-1",-0.863955476299895,1.89228392576467
"20161818","1-2-2",-1.4498080314029,-1.20336339786961
"20161819","1-4-2",-1.44980803140103,-1.20336339786851
"20161820","24-27-13",1.43702195489769,2.46813718364184
"20161821","1-4-12",-0.486944587707622,-1.21771059207701
"20161822","13-11-16",8.66931393051805,6.06233094106811
"20161823","2-0-6",6.20604671958465,6.31895857434292
"20161824","1-2-2",-1.44980803140264,-1.20336339786919
"20161825","0-0-2",-1.44980803140141,-1.20336339786858
"20161826","6-0-167",1.25283025780002,0.844067939300678
"20161975","0-0-3",-1.44980803140202,-1.20336339786903
"20161976","2-0-0",-1.44980803140171,-1.20336339786888
"20161977","2-0-2",-1.44980803140196,-1.203363397869
"20161978","0-0-2",-1.44980803140185,-1.20336339786902
"20161979","0-0-3",-1.44980803140187,-1.20336339786895
"20161980","2-0-0",-1.44980803140151,-1.20336339786883
"20161981","1-2-2",-1.44980803140181,-1.20336339786902
"20161983","0-0-3",-1.4498080314028,-1.20336339786945
"20161985","1-0-0",-1.44980803140162,-1.20336339786887
"20161986","0-1-1",-0.863955476292925,1.8922839257646
"20161987","0-0-3",-0.486944587707794,-1.21771059207794
"20161988","2-4-199",-1.44980803140242,-1.2033633978694
"20161989","15-12-18",8.6508268028197,4.92448171943604
"20161990","1-44-2",-0.48694458770944,-1.21771059208377
"20161991","2-0-0",-1.44980803140175,-1.20336339786863
"20161992","0-0-0",-1.44980803140302,-1.2033633978695
"20161993","2-0-3",-1.44980803140174,-1.20336339786892
"20161994","0-0-2",-1.44980803140217,-1.20336339786919
"20161995","9-0-3",-1.44980803140137,-1.20336339786854
"20161996","23-27-28",-0.751973043248077,0.89463535344186
"20161997","0-0-3",-1.44980803140296,-1.20336339786962
"20161999","12-2-0",-1.44980803140271,-1.20336339786948
"20162000","1-4-0",-1.44980803140209,-1.2033633978692
"20162001","2-0-0",-1.44980803140192,-1.20336339786905
"20162002","0-0-3",-1.44980803140271,-1.20336339786942
"20162003","101-121-200",5.88382264202397,5.15534073503274
"20162004","23-0-0",-1.44980803140255,-1.20336339786941
"20162005","1-4-21",-1.47686579157965,-0.216871548116082
"20162006","12-2-0",-1.44980803140127,-1.20336339786864
"20162007","0-0-2",-1.44980803140098,-1.20336339786845
"20162008","1-4-21",-1.47686579157407,-0.216871548115721
"20162009","0-0-3",-0.486944587708145,-1.21771059207914
"20162010","2-6-0",-1.44980803140149,-1.20336339786878
"20162011","0-1-1",-0.863955476296871,1.89228392576495
"20162012","2-4-6",-1.44980803140265,-1.20336339786927
"20162013","23-27-28",-0.400589310797617,1.94264277675371
"20162014","4-7-7",3.31116310727508,1.55905377520091
"20162015","2-0-2",-1.44980803140113,-1.20336339786843
"20162016","2-6-153",-1.44980803140285,-1.20336339786947
"20162017","76-0-2",-1.44980803140124,-1.20336339786858
"20162018","23-27-28",-0.400589310797106,1.94264277675376
"20162019","0-0-3",-1.44980803140219,-1.20336339786922
"20162020","12-0-0",-1.44980803140092,-1.20336339786841
"20162021","1-0-0",-1.44980803140266,-1.20336339786924
"20162022","0-10-2",-1.44980803140157,-1.20336339786884
"20162023","1-4-21",-1.47686579158401,-0.216871548116183
"20162024","11-0-0",-1.44980803140211,-1.20336339786913
"20162025","19-31-8",5.46260330734102,3.67473692020869
"20162026","0-10-2",-1.44980803140218,-1.20336339786897
"20162027","1-2-2",-1.44980803140229,-1.20336339786905
"20162028","0-0-3",-1.4498080314014,-1.20336339786872
"20162030","19-34-44",0.391763637576721,2.03698579471749
"20162255","0-0-2",-1.44980803140096,-1.20336339786842
"20162256","1-0-0",-1.4498080314016,-1.20336339786885
"20162257","0-1-1",0.391763637570434,2.03698579471996
"20162258","2-0-2",-1.44980803140258,-1.20336339786942
"20162259","2-3-2",-1.44980803140273,-1.20336339786933
"20162260","2-0-2",-1.44980803140107,-1.2033633978685
"20162262","0-1-1",-0.751973043246101,0.894635353441145
"20162263","2-3-2",-1.44980803140122,-1.20336339786858
"20162264","2-4-6",-1.44980803140104,-1.20336339786851
"20162265","1-2-2",-1.44980803140285,-1.20336339786941
"20162266","3-6-5",-1.44980803140142,-1.20336339786873
"20162267","0-0-2",-1.44980803140191,-1.20336339786883
"20162310","2-6-0",-1.44980803140135,-1.20336339786874
"20162311","1-0-0",-1.44980803140267,-1.20336339786951
"20162315","0-0-2",-1.44980803140235,-1.20336339786911
"20162331","11-0-172",-1.44980803140228,-1.203363397869
"20162332","2-3-2",-1.4498080314019,-1.20336339786888
"20162333","1-4-2",-1.44980803140111,-1.20336339786845
"20162335","4-7-7",7.20626634387397,4.44530512393846
"20162336","0-0-0",-1.44980803140284,-1.20336339786941
"20162337","2-0-6",-1.44980803140114,-1.20336339786846
"20162338","0-0-17",-0.486944587708711,-1.21771059208114
"20162339","2-6-0",-1.44980803140247,-1.20336339786941
"20162340","1-2-2",-1.44980803140239,-1.20336339786934
"20162342","4-12-7",8.34351685202392,4.3546560594617
"20162343","1-2-59",-1.44980803140238,-1.20336339786927
"20162572","2-0-2",-1.44980803140142,-1.20336339786874
"20162573","4-7-7",7.20626634387408,4.44530512393628
"20162574","0-1-1",-0.40058931079931,1.94264277675443
"20162575","23-0-0",-1.44980803140327,-1.20336339786979
"20162576","1-0-0",-1.44980803140105,-1.20336339786846
"20162577","2-0-2",-1.44980803140244,-1.2033633978694
"20162578","1-2-2",-1.449808031402,-1.20336339786906
"20162579","1-2-2",-1.4498080314014,-1.20336339786877
"20162777","2-0-2",-1.449808031402,-1.20336339786909
"20162780","0-0-0",-1.44980803140111,-1.20336339786846
"20162781","1-2-2",-0.609560256371933,-1.69941232727092
"20162782","0-29-11",0.100681228893486,1.07816929269285
"20162783","2-0-0",-1.44980803140142,-1.20336339786879
"20162785","2-0-0",-1.44980803140144,-1.20336339786864
"20162786","0-0-0",-1.44980803140254,-1.20336339786936
"20162787","2-3-2",-1.44980803140146,-1.20336339786877
"20162788","2-0-2",-1.4498080314016,-1.2033633978689
"20162789","2-3-2",-1.44980803140238,-1.20336339786922
"20162790","19-31-8",2.52519862042705,3.17087532180232
"20162791","2-0-2",-1.44980803140128,-1.20336339786852
"20162792","0-0-0",-1.44980803140188,-1.20336339786877
"20162793","1-0-0",-1.44980803140255,-1.20336339786923
"20162794","24-27-28",-0.863955476298908,1.89228392576481
"20162796","2-0-2",-1.44980803140193,-1.20336339786883
"20162797","0-0-0",-1.44980803140224,-1.20336339786923
"20162798","2-0-2",-1.44980803140213,-1.2033633978692
"20162800","76-0-2",-1.44980803140093,-1.20336339786841
"20162802","0-1-1",-0.863955476295374,1.89228392576449
"20162803","0-0-0",-1.44980803140137,-1.20336339786841
